item,cod_loja,semana_comercial,data_semana_comercial,venda,categoria_loja,localidade,loja_tamanho,clima
100342,305,202235,2022-08-28,5,fisica,br,PP,NOR
100342,146,202236,2022-09-04,20,fisica,br,G,NOR
100342,234,202235,2022-08-28,13,fisica,br,P,RIO
100342,216,202236,2022-09-04,18,fisica,br,M,NOR
100342,222,202235,2022-08-28,29,fisica,br,M,SPO
100342,368,202236,2022-09-04,16,fisica,br,M,SUL
100342,354,202236,2022-09-04,14,fisica,br,P,SUL
100342,156,202236,2022-09-04,8,fisica,br,PP,RIO
100342,70,202235,2022-08-28,6,fisica,br,M,NOR
100342,292,202236,2022-09-04,6,fisica,br,M,SPO
100342,195,202235,2022-08-28,3,fisica,br,P,RIO
100342,386,202236,2022-09-04,4,fisica,br,M,NOR
100342,346,202236,2022-09-04,19,fisica,br,P,SUL
100342,177,202236,2022-09-04,5,fisica,br,P,NOR
100342,173,202235,2022-08-28,12,fisica,br,P,SPO
100342,300,202235,2022-08-28,3,fisica,br,PP,NOR
100342,73,202236,2022-09-04,7,fisica,br,G,RIO
100342,328,202236,2022-09-04,25,fisica,br,M,NOR
100342,7,202236,2022-09-04,14,fisica,br,P,SUL
100342,125,202237,2022-09-11,35,fisica,br,M,SPO
100342,226,202237,2022-09-11,13,fisica,br,P,SUL
100342,31,202236,2022-09-04,24,fisica,br,G,SPO
100342,248,202235,2022-08-28,6,fisica,br,P,NOR
100342,325,202235,2022-08-28,13,fisica,br,P,SUL
100342,142,202235,2022-08-28,6,fisica,br,P,NOR
100342,84,202236,2022-09-04,15,fisica,br,G,RIO
100342,78,202237,2022-09-11,18,fisica,br,M,SPO
100342,340,202235,2022-08-28,5,fisica,br,P,NOR
100342,292,202235,2022-08-28,2,fisica,br,M,SPO
100342,154,202236,2022-09-04,6,fisica,br,P,RIO
100342,295,202236,2022-09-04,16,fisica,br,M,NOR
100342,344,202235,2022-08-28,2,fisica,br,P,SPO
100342,27,202236,2022-09-04,19,fisica,br,M,RIO
100342,281,202236,2022-09-04,16,fisica,br,P,SPO
100342,272,202236,2022-09-04,2,fisica,br,P,RIO
100342,16,202235,2022-08-28,15,fisica,br,P,SPO
100342,209,202235,2022-08-28,11,fisica,br,M,NOR
100342,88,202236,2022-09-04,16,fisica,br,G,NOR
100342,335,202236,2022-09-04,5,fisica,br,PP,NOR
100342,258,202235,2022-08-28,5,fisica,br,P,RIO
100342,388,202236,2022-09-04,3,fisica,br,P,RIO
100342,197,202235,2022-08-28,5,fisica,br,PP,RIO
100342,169,202236,2022-09-04,6,fisica,br,P,RIO
100342,153,202235,2022-08-28,1,fisica,br,P,RIO
100342,165,202235,2022-08-28,11,fisica,br,M,NOR
100342,127,202236,2022-09-04,0,fisica,br,M,RIO
100342,268,202236,2022-09-04,17,fisica,br,M,SPO
100342,331,202236,2022-09-04,2,fisica,br,P,NOR
100342,315,202235,2022-08-28,5,fisica,br,P,NOR
100342,70,202236,2022-09-04,14,fisica,br,M,NOR
100342,239,202236,2022-09-04,5,fisica,br,P,RIO
100342,300,202236,2022-09-04,2,fisica,br,PP,NOR
100342,271,202235,2022-08-28,4,fisica,br,PP,RIO
100342,197,202236,2022-09-04,4,fisica,br,PP,RIO
100342,378,202236,2022-09-04,5,fisica,br,PP,NOR
100342,376,202235,2022-08-28,6,fisica,br,PP,SUL
100342,280,202235,2022-08-28,7,fisica,br,P,SPO
100342,257,202235,2022-08-28,5,fisica,br,P,RIO
100342,280,202236,2022-09-04,14,fisica,br,P,SPO
100342,257,202236,2022-09-04,6,fisica,br,P,RIO
100342,310,202236,2022-09-04,7,fisica,br,PP,RIO
100342,199,202235,2022-08-28,3,fisica,br,P,SPO
100342,110,202236,2022-09-04,11,fisica,br,PP,RIO
100342,165,202236,2022-09-04,3,fisica,br,M,NOR
100342,249,202236,2022-09-04,6,fisica,br,M,NOR
100342,143,202236,2022-09-04,4,fisica,br,P,RIO
100342,166,202236,2022-09-04,3,fisica,br,P,RIO
100342,247,202235,2022-08-28,8,fisica,br,P,NOR
100342,164,202236,2022-09-04,17,fisica,br,P,SUL
100342,213,202235,2022-08-28,5,fisica,br,M,NOR
100342,338,202236,2022-09-04,8,fisica,br,P,RIO
100342,124,202236,2022-09-04,12,fisica,br,M,NOR
100342,352,202236,2022-09-04,5,fisica,br,P,SUL
100342,343,202236,2022-09-04,4,fisica,br,P,RIO
100342,211,202236,2022-09-04,12,fisica,br,P,SPO
100342,244,202236,2022-09-04,7,fisica,br,M,RIO
100342,362,202235,2022-08-28,8,fisica,br,P,NOR
100342,380,202236,2022-09-04,3,fisica,br,P,RIO
100342,159,202235,2022-08-28,6,fisica,br,M,NOR
100342,324,202236,2022-09-04,2,fisica,br,PP,NOR
100342,283,202235,2022-08-28,5,fisica,br,P,RIO
100342,260,202235,2022-08-28,4,fisica,br,PP,RIO
100342,325,202236,2022-09-04,16,fisica,br,P,SUL
100342,377,202235,2022-08-28,3,fisica,br,M,NOR
100342,148,202235,2022-08-28,9,fisica,br,M,NOR
100342,335,202235,2022-08-28,3,fisica,br,PP,NOR
100342,205,202235,2022-08-28,14,fisica,br,M,NOR
100342,95,202236,2022-09-04,2,fisica,br,M,RIO
100342,173,202236,2022-09-04,8,fisica,br,P,SPO
100342,312,202236,2022-09-04,12,fisica,br,M,SUL
100342,354,202235,2022-08-28,11,fisica,br,P,SUL
100342,374,202236,2022-09-04,4,fisica,br,PP,SUL
100342,264,202235,2022-08-28,5,fisica,br,M,NOR
100342,333,202235,2022-08-28,6,fisica,br,P,SPO
100342,262,202236,2022-09-04,2,fisica,br,PP,SPO
100342,329,202235,2022-08-28,5,fisica,br,P,RIO
100342,228,202236,2022-09-04,7,fisica,br,M,NOR
100342,91,202236,2022-09-04,2,fisica,br,P,SPO
100342,244,202235,2022-08-28,5,fisica,br,M,RIO
100342,376,202236,2022-09-04,9,fisica,br,PP,SUL
100342,142,202236,2022-09-04,4,fisica,br,P,NOR
100342,108,202236,2022-09-04,3,fisica,br,M,NOR
100342,182,202235,2022-08-28,4,fisica,br,P,NOR
100342,314,202235,2022-08-28,13,fisica,br,PP,SPO
100342,188,202236,2022-09-04,2,fisica,br,P,SUL
100342,373,202235,2022-08-28,4,fisica,br,P,SUL
100342,293,202237,2022-09-11,9,fisica,br,M,NOR
100342,148,202236,2022-09-04,7,fisica,br,M,NOR
100342,351,202237,2022-09-11,14,fisica,br,P,SPO
100342,410,202237,2022-09-11,46,fisica,uy,G,URU
100342,89,202237,2022-09-11,77,fisica,br,G,SPO
100342,132,202237,2022-09-11,9,fisica,br,P,SUL
100342,100,202237,2022-09-11,59,fisica,br,GG,SUL
100342,389,202235,2022-08-28,6,fisica,br,PP,SUL
100342,275,202236,2022-09-04,11,fisica,br,P,SUL
100342,79,202235,2022-08-28,3,fisica,br,P,RIO
100342,284,202236,2022-09-04,4,fisica,br,M,NOR
100342,201,202236,2022-09-04,4,fisica,br,P,NOR
100342,323,202236,2022-09-04,3,fisica,br,P,NOR
100342,296,202236,2022-09-04,6,fisica,br,P,RIO
100342,355,202235,2022-08-28,1,fisica,br,P,RIO
100342,345,202236,2022-09-04,2,fisica,br,PP,RIO
100342,230,202235,2022-08-28,1,fisica,br,P,RIO
100342,365,202236,2022-09-04,5,fisica,br,PP,NOR
100342,340,202236,2022-09-04,2,fisica,br,P,NOR
100342,305,202236,2022-09-04,3,fisica,br,PP,NOR
100342,364,202235,2022-08-28,2,fisica,br,PP,SPO
100342,351,202235,2022-08-28,3,fisica,br,P,SPO
100342,241,202235,2022-08-28,2,fisica,br,P,RIO
100342,381,202236,2022-09-04,4,fisica,br,M,RIO
100342,190,202236,2022-09-04,1,fisica,br,M,RIO
100342,107,202236,2022-09-04,4,fisica,br,M,NOR
100342,107,202235,2022-08-28,1,fisica,br,M,NOR
100342,380,202235,2022-08-28,1,fisica,br,P,RIO
100342,302,202235,2022-08-28,4,fisica,br,P,NOR
100342,408,202240,2022-10-02,84,fisica,uy,G,URU
100342,181,202240,2022-10-02,29,fisica,br,M,SPO
100342,61,202237,2022-09-11,4,fisica,br,M,NOR
100342,102,202237,2022-09-11,53,fisica,br,M,SPO
100342,47,202238,2022-09-18,45,fisica,br,M,SPO
100342,221,202239,2022-09-25,58,fisica,br,G,SPO
100342,120,202238,2022-09-18,14,fisica,br,M,NOR
100342,186,202237,2022-09-11,40,fisica,br,G,SPO
100342,103,202238,2022-09-18,35,fisica,br,M,SUL
100342,264,202241,2022-10-09,12,fisica,br,M,NOR
100342,44,202238,2022-09-18,79,fisica,br,GG,SPO
100342,33,202241,2022-10-09,51,fisica,br,G,SUL
100342,197,202238,2022-09-18,6,fisica,br,PP,RIO
100342,33,202239,2022-09-25,52,fisica,br,G,SUL
100342,59,202239,2022-09-25,8,fisica,br,M,RIO
100342,85,202237,2022-09-11,13,fisica,br,GG,NOR
100342,196,202238,2022-09-18,11,fisica,br,M,SPO
100342,225,202240,2022-10-02,9,fisica,br,M,SUL
100342,103,202237,2022-09-11,47,fisica,br,M,SUL
100342,119,202237,2022-09-11,16,fisica,br,M,SUL
100342,34,202237,2022-09-11,38,fisica,br,G,SPO
100342,211,202238,2022-09-18,16,fisica,br,P,SPO
100342,413,202240,2022-10-02,50,fisica,uy,G,URU
100342,53,202238,2022-09-18,31,fisica,br,G,RIO
100342,214,202237,2022-09-11,17,fisica,br,P,RIO
100342,353,202237,2022-09-11,7,fisica,br,P,RIO
100342,228,202237,2022-09-11,8,fisica,br,M,NOR
100342,213,202242,2022-10-16,11,fisica,br,M,NOR
100342,14,202241,2022-10-09,11,fisica,br,M,SPO
100342,193,202239,2022-09-25,4,fisica,br,M,SUL
100342,170,202241,2022-10-09,15,fisica,br,P,RIO
100342,65,202237,2022-09-11,26,fisica,br,M,SUL
100342,309,202240,2022-10-02,6,fisica,br,M,NOR
100342,80,202241,2022-10-09,26,fisica,br,G,NOR
100342,223,202241,2022-10-09,0,fisica,br,M,RIO
100342,406,202242,2022-10-16,492,web,br,GG,W
100342,64,202241,2022-10-09,3,fisica,br,P,SPO
100342,335,202242,2022-10-16,4,fisica,br,PP,NOR
100342,47,202237,2022-09-11,85,fisica,br,M,SPO
100342,210,202240,2022-10-02,12,fisica,br,M,SUL
100342,299,202238,2022-09-18,24,fisica,br,M,RIO
100342,266,202239,2022-09-25,9,fisica,br,M,SUL
100342,65,202241,2022-10-09,15,fisica,br,M,SUL
100342,352,202241,2022-10-09,9,fisica,br,P,SUL
100342,10,202237,2022-09-11,41,fisica,br,GG,SUL
100342,375,202242,2022-10-16,3,fisica,br,P,RIO
100342,136,202238,2022-09-18,20,fisica,br,G,NOR
100342,132,202240,2022-10-02,3,fisica,br,P,SUL
100342,128,202240,2022-10-02,15,fisica,br,P,SPO
100342,408,202241,2022-10-09,73,fisica,uy,G,URU
100342,141,202242,2022-10-16,7,fisica,br,M,SPO
100342,314,202237,2022-09-11,14,fisica,br,PP,SPO
100342,321,202237,2022-09-11,33,fisica,br,P,SPO
100342,175,202237,2022-09-11,13,fisica,br,M,SPO
100342,309,202242,2022-10-16,4,fisica,br,M,NOR
100342,100,202240,2022-10-02,24,fisica,br,GG,SUL
100342,159,202239,2022-09-25,5,fisica,br,M,NOR
100342,147,202238,2022-09-18,17,fisica,br,M,RIO
100342,225,202237,2022-09-11,12,fisica,br,M,SUL
100342,71,202237,2022-09-11,24,fisica,br,M,SPO
100342,92,202241,2022-10-09,27,fisica,br,GG,SPO
100342,118,202237,2022-09-11,55,fisica,br,M,SPO
100342,317,202242,2022-10-16,4,fisica,br,M,NOR
100342,178,202240,2022-10-02,5,fisica,br,M,NOR
100342,149,202239,2022-09-25,79,fisica,br,GG,SPO
100342,191,202238,2022-09-18,11,fisica,br,P,RIO
100342,47,202240,2022-10-02,33,fisica,br,M,SPO
100342,408,202239,2022-09-25,57,fisica,uy,G,URU
100342,76,202239,2022-09-25,23,fisica,br,G,SPO
100342,245,202238,2022-09-18,15,fisica,br,M,NOR
100342,22,202241,2022-10-09,16,fisica,br,M,SPO
100342,146,202238,2022-09-18,15,fisica,br,G,NOR
100342,30,202237,2022-09-11,77,fisica,br,GG,RIO
100342,212,202237,2022-09-11,13,fisica,br,P,RIO
100342,56,202240,2022-10-02,3,fisica,br,M,RIO
100342,83,202241,2022-10-09,27,fisica,br,M,NOR
100342,192,202237,2022-09-11,25,fisica,br,M,SPO
100342,96,202237,2022-09-11,45,fisica,br,M,RIO
100342,128,202237,2022-09-11,29,fisica,br,P,SPO
100342,92,202238,2022-09-18,56,fisica,br,GG,SPO
100342,406,202239,2022-09-25,1164,web,br,GG,W
100342,410,202241,2022-10-09,28,fisica,uy,G,URU
100342,418,202242,2022-10-16,11,fisica,ar,G,ARG
100342,295,202238,2022-09-18,7,fisica,br,M,NOR
100342,149,202238,2022-09-18,107,fisica,br,GG,SPO
100342,320,202242,2022-10-16,5,fisica,br,M,SPO
100342,176,202238,2022-09-18,41,fisica,br,G,NOR
100342,9,202237,2022-09-11,16,fisica,br,M,SUL
100342,181,202242,2022-10-16,20,fisica,br,M,SPO
100342,109,202237,2022-09-11,5,fisica,br,M,RIO
100342,184,202240,2022-10-02,1,fisica,br,G,SPO
100342,286,202237,2022-09-11,36,fisica,br,P,SPO
100342,407,202237,2022-09-11,72,web,br,GG,W
100342,160,202240,2022-10-02,11,fisica,br,P,SUL
100342,282,202236,2022-09-04,-1,fisica,br,PP,RIO
100342,16,202237,2022-09-11,22,fisica,br,P,SPO
100342,58,202238,2022-09-18,13,fisica,br,G,RIO
100342,55,202237,2022-09-11,67,fisica,br,G,SPO
100342,13,202240,2022-10-02,7,fisica,br,GG,SUL
100342,46,202242,2022-10-16,5,fisica,br,G,NOR
100342,386,202241,2022-10-09,6,fisica,br,M,NOR
100342,291,202237,2022-09-11,28,fisica,br,P,SPO
100342,44,202239,2022-09-25,60,fisica,br,GG,SPO
100342,37,202239,2022-09-25,28,fisica,br,GG,RIO
100342,176,202240,2022-10-02,37,fisica,br,G,NOR
100342,276,202239,2022-09-25,15,fisica,br,P,SPO
100342,82,202240,2022-10-02,12,fisica,br,M,SPO
100342,64,202239,2022-09-25,11,fisica,br,P,SPO
100342,279,202237,2022-09-11,63,fisica,br,P,SPO
100342,76,202238,2022-09-18,38,fisica,br,G,SPO
100342,32,202238,2022-09-18,24,fisica,br,M,RIO
100342,40,202237,2022-09-11,91,fisica,br,GG,SPO
100342,146,202242,2022-10-16,14,fisica,br,G,NOR
100342,242,202239,2022-09-25,3,fisica,br,PP,NOR
100342,44,202240,2022-10-02,67,fisica,br,GG,SPO
100342,336,202240,2022-10-02,11,fisica,br,M,SPO
100342,24,202242,2022-10-16,12,fisica,br,P,SPO
100342,413,202239,2022-09-25,33,fisica,uy,G,URU
100342,302,202242,2022-10-16,5,fisica,br,P,NOR
100342,59,202241,2022-10-09,17,fisica,br,M,RIO
100342,11,202239,2022-09-25,7,fisica,br,M,SUL
100342,139,202237,2022-09-11,20,fisica,br,M,SPO
100342,155,202238,2022-09-18,4,fisica,br,M,NOR
100342,281,202238,2022-09-18,9,fisica,br,P,SPO
100342,100,202242,2022-10-16,20,fisica,br,GG,SUL
100342,6,202237,2022-09-11,42,fisica,br,G,SPO
100342,40,202240,2022-10-02,16,fisica,br,GG,SPO
100342,154,202238,2022-09-18,5,fisica,br,P,RIO
100342,350,202237,2022-09-11,14,fisica,br,M,RIO
100342,413,202237,2022-09-11,84,fisica,uy,G,URU
100342,89,202240,2022-10-02,29,fisica,br,G,SPO
100342,297,202238,2022-09-18,13,fisica,br,M,RIO
100342,41,202240,2022-10-02,9,fisica,br,G,RIO
100342,89,202238,2022-09-18,62,fisica,br,G,SPO
100342,185,202240,2022-10-02,11,fisica,br,M,RIO
100342,174,202239,2022-09-25,8,fisica,br,M,NOR
100342,37,202238,2022-09-18,50,fisica,br,GG,RIO
100342,63,202237,2022-09-11,22,fisica,br,G,RIO
100342,196,202237,2022-09-11,29,fisica,br,M,SPO
100342,384,202241,2022-10-09,1,fisica,br,P,SUL
100342,80,202242,2022-10-16,5,fisica,br,G,NOR
100342,358,202238,2022-09-18,9,fisica,br,M,RIO
100342,138,202241,2022-10-09,17,fisica,br,G,SPO
100342,184,202237,2022-09-11,60,fisica,br,G,SPO
100342,1,202242,2022-10-16,39,fisica,br,G,SUL
100342,1,202241,2022-10-09,46,fisica,br,G,SUL
100342,186,202239,2022-09-25,3,fisica,br,G,SPO
100342,165,202241,2022-10-09,5,fisica,br,M,NOR
100342,65,202240,2022-10-02,7,fisica,br,M,SUL
100342,22,202237,2022-09-11,20,fisica,br,M,SPO
100342,27,202239,2022-09-25,15,fisica,br,M,RIO
100342,415,202237,2022-09-11,60,fisica,uy,G,URU
100342,409,202242,2022-10-16,11,fisica,uy,G,URU
100342,40,202238,2022-09-18,51,fisica,br,GG,SPO
100342,165,202240,2022-10-02,8,fisica,br,M,NOR
100342,340,202241,2022-10-09,11,fisica,br,P,NOR
100342,21,202237,2022-09-11,55,fisica,br,G,SPO
100342,324,202241,2022-10-09,8,fisica,br,PP,NOR
100342,139,202239,2022-09-25,7,fisica,br,M,SPO
100342,80,202239,2022-09-25,27,fisica,br,G,NOR
100342,363,202239,2022-09-25,13,fisica,br,PP,SPO
100342,379,202239,2022-09-25,-1,fisica,br,PP,SUL
100342,50,202241,2022-10-09,13,fisica,br,M,SPO
100342,278,202239,2022-09-25,7,fisica,br,P,RIO
100342,221,202240,2022-10-02,26,fisica,br,G,SPO
100342,45,202241,2022-10-09,4,fisica,br,M,SPO
100342,20,202241,2022-10-09,19,fisica,br,M,SUL
100342,103,202239,2022-09-25,26,fisica,br,M,SUL
100342,307,202240,2022-10-02,28,fisica,br,M,SUL
100342,309,202238,2022-09-18,3,fisica,br,M,NOR
100342,11,202238,2022-09-18,16,fisica,br,M,SUL
100342,69,202238,2022-09-18,26,fisica,br,G,NOR
100342,195,202239,2022-09-25,8,fisica,br,P,RIO
100342,358,202240,2022-10-02,9,fisica,br,M,RIO
100342,181,202239,2022-09-25,67,fisica,br,M,SPO
100342,136,202240,2022-10-02,24,fisica,br,G,NOR
100342,40,202241,2022-10-09,22,fisica,br,GG,SPO
100342,287,202239,2022-09-25,9,fisica,br,P,NOR
100342,77,202238,2022-09-18,20,fisica,br,M,SPO
100342,117,202238,2022-09-18,44,fisica,br,G,SPO
100342,28,202239,2022-09-25,29,fisica,br,G,RIO
100342,311,202241,2022-10-09,26,fisica,br,G,SUL
100342,370,202239,2022-09-25,3,fisica,br,PP,SUL
100342,233,202241,2022-10-09,4,fisica,br,M,NOR
100342,370,202237,2022-09-11,6,fisica,br,PP,SUL
100342,339,202237,2022-09-11,5,fisica,br,PP,SUL
100342,118,202240,2022-10-02,17,fisica,br,M,SPO
100342,213,202238,2022-09-18,0,fisica,br,M,NOR
100342,84,202239,2022-09-25,3,fisica,br,G,RIO
100342,36,202237,2022-09-11,28,fisica,br,G,SPO
100342,111,202238,2022-09-18,3,fisica,br,M,RIO
100342,327,202238,2022-09-18,16,fisica,br,P,RIO
100342,79,202239,2022-09-25,6,fisica,br,P,RIO
100342,61,202240,2022-10-02,11,fisica,br,M,NOR
100342,181,202241,2022-10-09,29,fisica,br,M,SPO
100342,123,202238,2022-09-18,7,fisica,br,P,RIO
100342,259,202238,2022-09-18,11,fisica,br,M,NOR
100342,33,202238,2022-09-18,34,fisica,br,G,SUL
100342,224,202239,2022-09-25,11,fisica,br,M,RIO
100342,302,202241,2022-10-09,9,fisica,br,P,NOR
100342,374,202240,2022-10-02,2,fisica,br,PP,SUL
100342,77,202237,2022-09-11,30,fisica,br,M,SPO
100342,15,202239,2022-09-25,56,fisica,br,M,SPO
100342,357,202238,2022-09-18,6,fisica,br,P,SPO
100342,356,202242,2022-10-16,2,fisica,br,P,NOR
100342,346,202239,2022-09-25,3,fisica,br,P,SUL
100342,197,202241,2022-10-09,5,fisica,br,PP,RIO
100342,278,202240,2022-10-02,13,fisica,br,P,RIO
100342,140,202238,2022-09-18,16,fisica,br,M,RIO
100342,98,202238,2022-09-18,31,fisica,br,G,SPO
100342,21,202239,2022-09-25,11,fisica,br,G,SPO
100342,120,202242,2022-10-16,2,fisica,br,M,NOR
100342,261,202242,2022-10-16,4,fisica,br,P,SPO
100342,245,202240,2022-10-02,13,fisica,br,M,NOR
100342,386,202238,2022-09-18,2,fisica,br,M,NOR
100342,43,202237,2022-09-11,61,fisica,br,M,SPO
100342,73,202239,2022-09-25,5,fisica,br,G,RIO
100342,274,202238,2022-09-18,14,fisica,br,P,NOR
100342,326,202239,2022-09-25,4,fisica,br,P,SUL
100342,417,202242,2022-10-16,12,fisica,ar,G,ARG
100342,254,202241,2022-10-09,9,fisica,br,P,NOR
100342,203,202239,2022-09-25,6,fisica,br,M,NOR
100342,276,202238,2022-09-18,13,fisica,br,P,SPO
100342,125,202238,2022-09-18,17,fisica,br,M,SPO
100342,35,202238,2022-09-18,20,fisica,br,G,SPO
100342,127,202237,2022-09-11,1,fisica,br,M,RIO
100342,260,202241,2022-10-09,3,fisica,br,PP,RIO
100342,72,202241,2022-10-09,23,fisica,br,G,NOR
100342,102,202242,2022-10-16,12,fisica,br,M,SPO
100342,106,202239,2022-09-25,11,fisica,br,G,SUL
100342,295,202242,2022-10-16,16,fisica,br,M,NOR
100342,41,202239,2022-09-25,8,fisica,br,G,RIO
100342,2,202237,2022-09-11,20,fisica,br,G,SUL
100342,174,202241,2022-10-09,16,fisica,br,M,NOR
100342,96,202238,2022-09-18,26,fisica,br,M,RIO
100342,26,202241,2022-10-09,25,fisica,br,G,SPO
100342,214,202238,2022-09-18,20,fisica,br,P,RIO
100342,41,202241,2022-10-09,11,fisica,br,G,RIO
100342,141,202237,2022-09-11,71,fisica,br,M,SPO
100342,412,202240,2022-10-02,7,fisica,uy,M,URU
100342,411,202241,2022-10-09,20,fisica,uy,G,URU
100342,167,202238,2022-09-18,15,fisica,br,M,SUL
100342,22,202238,2022-09-18,28,fisica,br,M,SPO
100342,169,202237,2022-09-11,5,fisica,br,P,RIO
100342,273,202237,2022-09-11,20,fisica,br,P,RIO
100342,158,202239,2022-09-25,29,fisica,br,M,NOR
100342,173,202237,2022-09-11,15,fisica,br,P,SPO
100342,6,202239,2022-09-25,23,fisica,br,G,SPO
100342,315,202237,2022-09-11,8,fisica,br,P,NOR
100342,248,202242,2022-10-16,6,fisica,br,P,NOR
100342,174,202237,2022-09-11,13,fisica,br,M,NOR
100342,239,202238,2022-09-18,8,fisica,br,P,RIO
100342,110,202237,2022-09-11,13,fisica,br,PP,RIO
100342,157,202238,2022-09-18,18,fisica,br,M,SPO
100342,372,202237,2022-09-11,3,fisica,br,P,SPO
100342,161,202242,2022-10-16,0,fisica,br,M,SPO
100342,176,202237,2022-09-11,44,fisica,br,G,NOR
100342,202,202239,2022-09-25,23,fisica,br,M,SPO
100342,361,202237,2022-09-11,6,fisica,br,PP,SUL
100342,5,202242,2022-10-16,11,fisica,br,M,SUL
100342,238,202242,2022-10-16,11,fisica,br,P,NOR
100342,131,202238,2022-09-18,7,fisica,br,P,RIO
100342,14,202240,2022-10-02,14,fisica,br,M,SPO
100342,133,202240,2022-10-02,-1,fisica,br,P,SPO
100342,200,202240,2022-10-02,7,fisica,br,PP,RIO
100342,158,202241,2022-10-09,26,fisica,br,M,NOR
100342,409,202238,2022-09-18,23,fisica,uy,G,URU
100342,201,202240,2022-10-02,5,fisica,br,P,NOR
100342,37,202237,2022-09-11,128,fisica,br,GG,RIO
100342,278,202238,2022-09-18,14,fisica,br,P,RIO
100342,176,202242,2022-10-16,23,fisica,br,G,NOR
100342,246,202237,2022-09-11,13,fisica,br,M,RIO
100342,41,202238,2022-09-18,16,fisica,br,G,RIO
100342,60,202239,2022-09-25,35,fisica,br,GG,SPO
100342,311,202237,2022-09-11,31,fisica,br,G,SUL
100342,160,202238,2022-09-18,18,fisica,br,P,SUL
100342,408,202238,2022-09-18,45,fisica,uy,G,URU
100342,157,202237,2022-09-11,36,fisica,br,M,SPO
100342,106,202242,2022-10-16,4,fisica,br,G,SUL
100342,96,202239,2022-09-25,25,fisica,br,M,RIO
100342,38,202240,2022-10-02,45,fisica,br,GG,RIO
100342,87,202240,2022-10-02,9,fisica,br,M,NOR
100342,347,202242,2022-10-16,4,fisica,br,PP,RIO
100342,148,202239,2022-09-25,2,fisica,br,M,NOR
100342,5,202237,2022-09-11,23,fisica,br,M,SUL
100342,118,202239,2022-09-25,48,fisica,br,M,SPO
100342,253,202242,2022-10-16,1,fisica,br,M,RIO
100342,114,202238,2022-09-18,30,fisica,br,GG,SUL
100342,55,202240,2022-10-02,29,fisica,br,G,SPO
100342,207,202240,2022-10-02,14,fisica,br,M,RIO
100342,33,202242,2022-10-16,13,fisica,br,G,SUL
100342,5,202238,2022-09-18,19,fisica,br,M,SUL
100342,291,202240,2022-10-02,8,fisica,br,P,SPO
100342,51,202240,2022-10-02,5,fisica,br,M,RIO
100342,79,202238,2022-09-18,5,fisica,br,P,RIO
100342,215,202240,2022-10-02,4,fisica,br,M,RIO
100342,182,202241,2022-10-09,2,fisica,br,P,NOR
100342,11,202237,2022-09-11,29,fisica,br,M,SUL
100342,278,202237,2022-09-11,22,fisica,br,P,RIO
100342,32,202240,2022-10-02,33,fisica,br,M,RIO
100342,28,202237,2022-09-11,38,fisica,br,G,RIO
100342,47,202242,2022-10-16,8,fisica,br,M,SPO
100342,59,202237,2022-09-11,25,fisica,br,M,RIO
100342,29,202239,2022-09-25,20,fisica,br,M,RIO
100342,177,202242,2022-10-16,4,fisica,br,P,NOR
100342,67,202241,2022-10-09,13,fisica,br,M,SUL
100342,134,202238,2022-09-18,6,fisica,br,M,SPO
100342,411,202238,2022-09-18,20,fisica,uy,G,URU
100342,119,202240,2022-10-02,6,fisica,br,M,SUL
100342,329,202237,2022-09-11,5,fisica,br,P,RIO
100342,20,202238,2022-09-18,23,fisica,br,M,SUL
100342,42,202237,2022-09-11,20,fisica,br,P,SPO
100342,379,202241,2022-10-09,2,fisica,br,PP,SUL
100342,136,202239,2022-09-25,23,fisica,br,G,NOR
100342,83,202242,2022-10-16,22,fisica,br,M,NOR
100342,51,202237,2022-09-11,14,fisica,br,M,RIO
100342,259,202239,2022-09-25,1,fisica,br,M,NOR
100342,239,202237,2022-09-11,14,fisica,br,P,RIO
100342,189,202238,2022-09-18,6,fisica,br,P,NOR
100342,229,202239,2022-09-25,2,fisica,br,P,RIO
100342,290,202241,2022-10-09,16,fisica,br,G,SUL
100342,342,202242,2022-10-16,11,fisica,br,P,SPO
100342,83,202240,2022-10-02,45,fisica,br,M,NOR
100342,157,202240,2022-10-02,11,fisica,br,M,SPO
100342,321,202238,2022-09-18,5,fisica,br,P,SPO
100342,20,202237,2022-09-11,26,fisica,br,M,SUL
100342,138,202237,2022-09-11,37,fisica,br,G,SPO
100342,211,202239,2022-09-25,12,fisica,br,P,SPO
100342,419,202239,2022-09-25,24,fisica,ar,G,ARG
100342,80,202237,2022-09-11,27,fisica,br,G,NOR
100342,47,202239,2022-09-25,64,fisica,br,M,SPO
100342,219,202238,2022-09-18,11,fisica,br,PP,RIO
100342,117,202240,2022-10-02,18,fisica,br,G,SPO
100342,86,202237,2022-09-11,5,fisica,br,M,RIO
100342,82,202238,2022-09-18,31,fisica,br,M,SPO
100342,65,202238,2022-09-18,14,fisica,br,M,SUL
100342,62,202241,2022-10-09,8,fisica,br,P,SPO
100342,17,202238,2022-09-18,23,fisica,br,M,SUL
100342,30,202238,2022-09-18,34,fisica,br,GG,RIO
100342,99,202241,2022-10-09,18,fisica,br,M,SUL
100342,33,202237,2022-09-11,69,fisica,br,G,SUL
100342,155,202237,2022-09-11,-1,fisica,br,M,NOR
100342,175,202238,2022-09-18,4,fisica,br,M,SPO
