item,cod_loja,semana_comercial,data_semana_comercial,venda,categoria_loja,localidade,loja_tamanho,clima
100342,56,202222,2022-05-29,59,fisica,br,M,RIO
100342,105,202222,2022-05-29,57,fisica,br,M,RIO
100342,19,202224,2022-06-12,204,fisica,br,GG,SPO
100342,255,202218,2022-05-01,19,fisica,br,P,RIO
100342,336,202221,2022-05-22,89,fisica,br,M,SPO
100342,17,202222,2022-05-29,107,fisica,br,M,SUL
100342,73,202223,2022-06-05,99,fisica,br,G,RIO
100342,11,202225,2022-06-19,67,fisica,br,M,SUL
100342,158,202225,2022-06-19,53,fisica,br,M,NOR
100342,146,202218,2022-05-01,42,fisica,br,G,NOR
100342,258,202219,2022-05-08,35,fisica,br,P,RIO
100342,102,202220,2022-05-15,146,fisica,br,M,SPO
100342,84,202221,2022-05-22,157,fisica,br,G,RIO
100342,139,202222,2022-05-29,78,fisica,br,M,SPO
100342,65,202222,2022-05-29,105,fisica,br,M,SUL
100342,408,202223,2022-06-05,157,fisica,uy,G,URU
100342,215,202224,2022-06-12,37,fisica,br,M,RIO
100342,193,202224,2022-06-12,94,fisica,br,M,SUL
100342,411,202224,2022-06-12,56,fisica,uy,G,URU
100342,8,202218,2022-05-01,49,fisica,br,P,SUL
100342,120,202219,2022-05-08,90,fisica,br,M,NOR
100342,330,202220,2022-05-15,231,fisica,br,M,RIO
100342,131,202220,2022-05-15,80,fisica,br,P,RIO
100342,43,202220,2022-05-15,149,fisica,br,M,SPO
100342,96,202221,2022-05-22,56,fisica,br,M,RIO
100342,215,202221,2022-05-22,68,fisica,br,M,RIO
100342,77,202225,2022-06-19,69,fisica,br,M,SPO
100342,65,202218,2022-05-01,85,fisica,br,M,SUL
100342,48,202219,2022-05-08,100,fisica,br,G,RIO
100342,55,202220,2022-05-15,234,fisica,br,G,SPO
100342,316,202220,2022-05-15,226,fisica,br,M,NOR
100342,363,202223,2022-06-05,28,fisica,br,PP,SPO
100342,196,202224,2022-06-12,130,fisica,br,M,SPO
100342,143,202224,2022-06-12,40,fisica,br,P,RIO
100342,281,202225,2022-06-19,9,fisica,br,P,SPO
100342,145,202225,2022-06-19,66,fisica,br,M,NOR
100342,189,202218,2022-05-01,31,fisica,br,P,NOR
100342,22,202219,2022-05-08,63,fisica,br,M,SPO
100342,100,202220,2022-05-15,302,fisica,br,GG,SUL
100342,296,202220,2022-05-15,82,fisica,br,P,RIO
100342,353,202222,2022-05-29,47,fisica,br,P,RIO
100342,362,202219,2022-05-08,19,fisica,br,P,NOR
100342,205,202219,2022-05-08,45,fisica,br,M,NOR
100342,245,202221,2022-05-22,49,fisica,br,M,NOR
100342,13,202222,2022-05-29,278,fisica,br,GG,SUL
100342,74,202222,2022-05-29,108,fisica,br,G,NOR
100342,172,202225,2022-06-19,42,fisica,br,G,SPO
100342,21,202225,2022-06-19,101,fisica,br,G,SPO
100342,47,202218,2022-05-01,96,fisica,br,M,SPO
100342,80,202220,2022-05-15,69,fisica,br,G,NOR
100342,155,202221,2022-05-22,38,fisica,br,M,NOR
100342,295,202222,2022-05-29,75,fisica,br,M,NOR
100342,25,202223,2022-06-05,136,fisica,br,G,SPO
100342,170,202223,2022-06-05,53,fisica,br,P,RIO
100342,186,202225,2022-06-19,71,fisica,br,G,SPO
100342,34,202225,2022-06-19,130,fisica,br,G,SPO
100342,226,202218,2022-05-01,35,fisica,br,P,SUL
100342,226,202219,2022-05-08,37,fisica,br,P,SUL
100342,92,202219,2022-05-08,106,fisica,br,GG,SPO
100342,151,202220,2022-05-15,212,fisica,br,G,SUL
100342,184,202223,2022-06-05,137,fisica,br,G,SPO
100342,50,202218,2022-05-01,126,fisica,br,M,SPO
100342,141,202219,2022-05-08,63,fisica,br,M,SPO
100342,130,202220,2022-05-15,203,fisica,br,M,SPO
100342,381,202222,2022-05-29,20,fisica,br,M,RIO
100342,105,202223,2022-06-05,105,fisica,br,M,RIO
100342,336,202225,2022-06-19,37,fisica,br,M,SPO
100342,1,202218,2022-05-01,370,fisica,br,G,SUL
100342,163,202219,2022-05-08,91,fisica,br,M,SPO
100342,81,202219,2022-05-08,20,fisica,br,PP,NOR
100342,21,202220,2022-05-15,248,fisica,br,G,SPO
100342,167,202223,2022-06-05,141,fisica,br,M,SUL
100342,120,202224,2022-06-12,53,fisica,br,M,NOR
100342,107,202218,2022-05-01,62,fisica,br,M,NOR
100342,47,202219,2022-05-08,137,fisica,br,M,SPO
100342,9,202219,2022-05-08,47,fisica,br,M,SUL
100342,182,202219,2022-05-08,24,fisica,br,P,NOR
100342,55,202219,2022-05-08,176,fisica,br,G,SPO
100342,89,202222,2022-05-29,124,fisica,br,G,SPO
100342,293,202223,2022-06-05,47,fisica,br,M,NOR
100342,206,202224,2022-06-12,90,fisica,br,M,SPO
100342,75,202224,2022-06-12,89,fisica,br,M,RIO
100342,17,202220,2022-05-15,145,fisica,br,M,SUL
100342,34,202221,2022-05-22,161,fisica,br,G,SPO
100342,60,202222,2022-05-29,118,fisica,br,GG,SPO
100342,3,202223,2022-06-05,45,fisica,br,P,SUL
100342,181,202224,2022-06-12,92,fisica,br,M,SPO
100342,192,202224,2022-06-12,53,fisica,br,M,SPO
100342,344,202219,2022-05-08,25,fisica,br,P,SPO
100342,377,202220,2022-05-15,7,fisica,br,M,NOR
100342,147,202223,2022-06-05,57,fisica,br,M,RIO
100342,296,202219,2022-05-08,23,fisica,br,P,RIO
100342,206,202220,2022-05-15,166,fisica,br,M,SPO
100342,232,202220,2022-05-15,42,fisica,br,P,NOR
100342,65,202220,2022-05-15,122,fisica,br,M,SUL
100342,198,202221,2022-05-22,39,fisica,br,PP,SPO
100342,336,202223,2022-06-05,104,fisica,br,M,SPO
100342,158,202223,2022-06-05,78,fisica,br,M,NOR
100342,69,202224,2022-06-12,83,fisica,br,G,NOR
100342,332,202218,2022-05-01,66,fisica,br,P,RIO
100342,62,202220,2022-05-15,103,fisica,br,P,SPO
100342,26,202220,2022-05-15,206,fisica,br,G,SPO
100342,187,202222,2022-05-29,46,fisica,br,M,SPO
100342,51,202224,2022-06-12,66,fisica,br,M,RIO
100342,59,202224,2022-06-12,67,fisica,br,M,RIO
100342,144,202218,2022-05-01,114,fisica,br,M,SUL
100342,411,202219,2022-05-08,86,fisica,uy,G,URU
100342,329,202220,2022-05-15,95,fisica,br,P,RIO
100342,301,202222,2022-05-29,34,fisica,br,M,RIO
100342,80,202222,2022-05-29,105,fisica,br,G,NOR
100342,95,202224,2022-06-12,72,fisica,br,M,RIO
100342,1,202224,2022-06-12,108,fisica,br,G,SUL
100342,55,202225,2022-06-19,101,fisica,br,G,SPO
100342,139,202219,2022-05-08,59,fisica,br,M,SPO
100342,188,202219,2022-05-08,59,fisica,br,P,SUL
100342,78,202220,2022-05-15,127,fisica,br,M,SPO
100342,73,202220,2022-05-15,140,fisica,br,G,RIO
100342,127,202220,2022-05-15,192,fisica,br,M,RIO
100342,129,202222,2022-05-29,33,fisica,br,P,SUL
100342,67,202222,2022-05-29,39,fisica,br,M,SUL
100342,18,202224,2022-06-12,183,fisica,br,G,SPO
100342,81,202224,2022-06-12,16,fisica,br,PP,NOR
100342,96,202225,2022-06-19,49,fisica,br,M,RIO
100342,92,202225,2022-06-19,64,fisica,br,GG,SPO
100342,58,202225,2022-06-19,45,fisica,br,G,RIO
100342,259,202225,2022-06-19,12,fisica,br,M,NOR
100342,108,202218,2022-05-01,40,fisica,br,M,NOR
100342,227,202220,2022-05-15,39,fisica,br,PP,SUL
100342,22,202220,2022-05-15,93,fisica,br,M,SPO
100342,23,202220,2022-05-15,281,fisica,br,M,RIO
100342,284,202221,2022-05-22,64,fisica,br,M,NOR
100342,80,202223,2022-06-05,74,fisica,br,G,NOR
100342,105,202224,2022-06-12,96,fisica,br,M,RIO
100342,97,202221,2022-05-22,52,fisica,br,P,NOR
100342,71,202222,2022-05-29,90,fisica,br,M,SPO
100342,4,202223,2022-06-05,183,fisica,br,G,SPO
100342,281,202223,2022-06-05,41,fisica,br,P,SPO
100342,297,202223,2022-06-05,88,fisica,br,M,RIO
100342,17,202218,2022-05-01,110,fisica,br,M,SUL
100342,239,202218,2022-05-01,12,fisica,br,P,RIO
100342,289,202220,2022-05-15,61,fisica,br,P,NOR
100342,72,202220,2022-05-15,80,fisica,br,G,NOR
100342,115,202220,2022-05-15,152,fisica,br,M,SPO
100342,140,202221,2022-05-22,104,fisica,br,M,RIO
100342,264,202222,2022-05-29,59,fisica,br,M,NOR
100342,205,202224,2022-06-12,28,fisica,br,M,NOR
100342,358,202224,2022-06-12,49,fisica,br,M,RIO
100342,2,202225,2022-06-19,107,fisica,br,G,SUL
100342,4,202221,2022-05-22,82,fisica,br,G,SPO
100342,217,202222,2022-05-29,53,fisica,br,M,NOR
100342,49,202223,2022-06-05,89,fisica,br,GG,RIO
100342,410,202223,2022-06-05,91,fisica,uy,G,URU
100342,162,202223,2022-06-05,50,fisica,br,M,RIO
100342,162,202224,2022-06-12,62,fisica,br,M,RIO
100342,213,202224,2022-06-12,33,fisica,br,M,NOR
100342,290,202224,2022-06-12,196,fisica,br,G,SUL
100342,46,202219,2022-05-08,100,fisica,br,G,NOR
100342,36,202225,2022-06-19,47,fisica,br,G,SPO
100342,223,202221,2022-05-22,47,fisica,br,M,RIO
100342,234,202223,2022-06-05,44,fisica,br,P,RIO
100342,203,202224,2022-06-12,31,fisica,br,M,NOR
100342,414,202218,2022-05-01,119,fisica,uy,G,URU
100342,69,202218,2022-05-01,59,fisica,br,G,NOR
100342,417,202218,2022-05-01,77,fisica,ar,G,ARG
100342,80,202219,2022-05-08,64,fisica,br,G,NOR
100342,110,202221,2022-05-22,36,fisica,br,PP,RIO
100342,108,202223,2022-06-05,20,fisica,br,M,NOR
100342,158,202220,2022-05-15,45,fisica,br,M,NOR
100342,212,202220,2022-05-15,91,fisica,br,P,RIO
100342,236,202221,2022-05-22,73,fisica,br,M,RIO
100342,115,202223,2022-06-05,56,fisica,br,M,SPO
100342,23,202225,2022-06-19,30,fisica,br,M,RIO
100342,253,202218,2022-05-01,51,fisica,br,M,RIO
100342,105,202220,2022-05-15,115,fisica,br,M,RIO
100342,335,202218,2022-05-01,20,fisica,br,PP,NOR
100342,268,202219,2022-05-08,55,fisica,br,M,SPO
100342,411,202220,2022-05-15,64,fisica,uy,G,URU
100342,131,202222,2022-05-29,31,fisica,br,P,RIO
100342,220,202223,2022-06-05,31,fisica,br,PP,SPO
100342,188,202224,2022-06-12,55,fisica,br,P,SUL
100342,35,202225,2022-06-19,62,fisica,br,G,SPO
100342,116,202223,2022-06-05,50,fisica,br,P,SUL
100342,342,202225,2022-06-19,35,fisica,br,P,SPO
100342,199,202218,2022-05-01,44,fisica,br,P,SPO
100342,311,202218,2022-05-01,89,fisica,br,G,SUL
100342,126,202219,2022-05-08,70,fisica,br,M,RIO
100342,239,202221,2022-05-22,15,fisica,br,P,RIO
100342,217,202223,2022-06-05,47,fisica,br,M,NOR
100342,220,202218,2022-05-01,31,fisica,br,PP,SPO
100342,194,202222,2022-05-29,42,fisica,br,M,RIO
100342,39,202223,2022-06-05,70,fisica,br,M,RIO
100342,113,202224,2022-06-12,95,fisica,br,M,SPO
100342,225,202219,2022-05-08,71,fisica,br,M,SUL
100342,252,202220,2022-05-15,71,fisica,br,PP,NOR
100342,22,202223,2022-06-05,72,fisica,br,M,SPO
100342,273,202219,2022-05-08,17,fisica,br,P,RIO
100342,125,202219,2022-05-08,68,fisica,br,M,SPO
100342,358,202220,2022-05-15,57,fisica,br,M,RIO
100342,23,202221,2022-05-22,89,fisica,br,M,RIO
100342,3,202221,2022-05-22,26,fisica,br,P,SUL
100342,78,202222,2022-05-29,99,fisica,br,M,SPO
100342,160,202224,2022-06-12,46,fisica,br,P,SUL
100342,232,202225,2022-06-19,3,fisica,br,P,NOR
100342,350,202219,2022-05-08,64,fisica,br,M,RIO
100342,107,202222,2022-05-29,28,fisica,br,M,NOR
100342,273,202222,2022-05-29,18,fisica,br,P,RIO
100342,57,202225,2022-06-19,80,fisica,br,G,SUL
100342,373,202219,2022-05-08,34,fisica,br,P,SUL
100342,221,202220,2022-05-15,233,fisica,br,G,SPO
100342,64,202222,2022-05-29,30,fisica,br,P,SPO
100342,341,202219,2022-05-08,27,fisica,br,P,SPO
100342,331,202224,2022-06-12,11,fisica,br,P,NOR
100342,160,202225,2022-06-19,24,fisica,br,P,SUL
100342,166,202221,2022-05-22,16,fisica,br,P,RIO
100342,126,202225,2022-06-19,25,fisica,br,M,RIO
100342,6,202219,2022-05-08,114,fisica,br,G,SPO
100342,58,202223,2022-06-05,110,fisica,br,G,RIO
100342,241,202224,2022-06-12,36,fisica,br,P,RIO
100342,133,202218,2022-05-01,40,fisica,br,P,SPO
100342,408,202219,2022-05-08,119,fisica,uy,G,URU
100342,122,202219,2022-05-08,31,fisica,br,M,NOR
100342,294,202220,2022-05-15,71,fisica,br,M,SPO
100342,322,202222,2022-05-29,19,fisica,br,G,SPO
100342,115,202221,2022-05-22,58,fisica,br,M,SPO
100342,362,202222,2022-05-29,35,fisica,br,P,NOR
100342,186,202219,2022-05-08,126,fisica,br,G,SPO
100342,143,202223,2022-06-05,57,fisica,br,P,RIO
100342,43,202225,2022-06-19,56,fisica,br,M,SPO
100342,103,202222,2022-05-29,82,fisica,br,M,SUL
100342,126,202223,2022-06-05,27,fisica,br,M,RIO
100342,171,202220,2022-05-15,52,fisica,br,P,SPO
100342,160,202218,2022-05-01,44,fisica,br,P,SUL
100342,297,202225,2022-06-19,22,fisica,br,M,RIO
100342,409,202225,2022-06-19,45,fisica,uy,G,URU
100342,250,202218,2022-05-01,26,fisica,br,P,SPO
100342,413,202218,2022-05-01,144,fisica,uy,G,URU
100342,161,202219,2022-05-08,72,fisica,br,M,SPO
100342,106,202218,2022-05-01,177,fisica,br,G,SUL
100342,347,202218,2022-05-01,18,fisica,br,PP,RIO
100342,24,202219,2022-05-08,67,fisica,br,P,SPO
100342,60,202225,2022-06-19,107,fisica,br,GG,SPO
100342,225,202222,2022-05-29,61,fisica,br,M,SUL
100342,128,202219,2022-05-08,47,fisica,br,P,SPO
100342,103,202221,2022-05-22,62,fisica,br,M,SUL
100342,210,202225,2022-06-19,30,fisica,br,M,SUL
100342,199,202221,2022-05-22,51,fisica,br,P,SPO
100342,197,202218,2022-05-01,25,fisica,br,PP,RIO
100342,370,202218,2022-05-01,15,fisica,br,PP,SUL
100342,312,202222,2022-05-29,57,fisica,br,M,SUL
100342,46,202223,2022-06-05,35,fisica,br,G,NOR
100342,25,202222,2022-05-29,94,fisica,br,G,SPO
100342,348,202223,2022-06-05,73,fisica,br,G,SPO
100342,18,202223,2022-06-05,167,fisica,br,G,SPO
100342,11,202224,2022-06-12,55,fisica,br,M,SUL
100342,324,202218,2022-05-01,7,fisica,br,PP,NOR
100342,389,202222,2022-05-29,42,fisica,br,PP,SUL
100342,217,202224,2022-06-12,24,fisica,br,M,NOR
100342,63,202225,2022-06-19,29,fisica,br,G,RIO
100342,359,202225,2022-06-19,7,fisica,br,P,NOR
100342,42,202218,2022-05-01,48,fisica,br,P,SPO
100342,50,202219,2022-05-08,116,fisica,br,M,SPO
100342,411,202221,2022-05-22,49,fisica,uy,G,URU
100342,120,202225,2022-06-19,27,fisica,br,M,NOR
100342,235,202222,2022-05-29,26,fisica,br,M,NOR
100342,119,202219,2022-05-08,80,fisica,br,M,SUL
100342,343,202225,2022-06-19,17,fisica,br,P,RIO
100342,376,202218,2022-05-01,41,fisica,br,PP,SUL
100342,254,202220,2022-05-15,19,fisica,br,P,NOR
100342,221,202222,2022-05-29,104,fisica,br,G,SPO
100342,7,202222,2022-05-29,40,fisica,br,P,SUL
100342,261,202224,2022-06-12,48,fisica,br,P,SPO
100342,179,202220,2022-05-15,64,fisica,br,M,SPO
100342,136,202220,2022-05-15,74,fisica,br,G,NOR
100342,418,202225,2022-06-19,37,fisica,ar,G,ARG
100342,161,202221,2022-05-22,41,fisica,br,M,SPO
100342,267,202223,2022-06-05,34,fisica,br,M,RIO
100342,35,202224,2022-06-12,105,fisica,br,G,SPO
100342,228,202218,2022-05-01,36,fisica,br,M,NOR
100342,168,202221,2022-05-22,39,fisica,br,M,RIO
100342,145,202221,2022-05-22,48,fisica,br,M,NOR
100342,354,202223,2022-06-05,55,fisica,br,P,SUL
100342,294,202219,2022-05-08,44,fisica,br,M,SPO
100342,104,202218,2022-05-01,20,fisica,br,M,NOR
100342,242,202223,2022-06-05,23,fisica,br,PP,NOR
100342,141,202218,2022-05-01,72,fisica,br,M,SPO
100342,327,202219,2022-05-08,24,fisica,br,P,RIO
100342,33,202219,2022-05-08,106,fisica,br,G,SUL
100342,111,202222,2022-05-29,48,fisica,br,M,RIO
100342,24,202224,2022-06-12,57,fisica,br,P,SPO
100342,168,202225,2022-06-19,8,fisica,br,M,RIO
100342,375,202221,2022-05-22,52,fisica,br,P,RIO
100342,386,202222,2022-05-29,22,fisica,br,M,NOR
100342,282,202223,2022-06-05,17,fisica,br,PP,RIO
100342,232,202221,2022-05-22,11,fisica,br,P,NOR
100342,123,202218,2022-05-01,14,fisica,br,P,RIO
100342,389,202225,2022-06-19,23,fisica,br,PP,SUL
100342,161,202218,2022-05-01,71,fisica,br,M,SPO
100342,128,202220,2022-05-15,78,fisica,br,P,SPO
100342,229,202220,2022-05-15,26,fisica,br,P,RIO
100342,35,202219,2022-05-08,125,fisica,br,G,SPO
100342,284,202225,2022-06-19,56,fisica,br,M,NOR
100342,172,202224,2022-06-12,135,fisica,br,G,SPO
100342,65,202219,2022-05-08,108,fisica,br,M,SUL
100342,321,202221,2022-05-22,46,fisica,br,P,SPO
100342,333,202223,2022-06-05,38,fisica,br,P,SPO
100342,185,202223,2022-06-05,86,fisica,br,M,RIO
100342,292,202224,2022-06-12,51,fisica,br,M,SPO
100342,274,202223,2022-06-05,42,fisica,br,P,NOR
100342,306,202218,2022-05-01,24,fisica,br,P,RIO
100342,25,202218,2022-05-01,82,fisica,br,G,SPO
100342,420,202218,2022-05-01,47,fisica,ar,G,ARG
100342,10,202219,2022-05-08,245,fisica,br,GG,SUL
100342,20,202222,2022-05-29,47,fisica,br,M,SUL
100342,419,202225,2022-06-19,17,fisica,ar,G,ARG
100342,375,202222,2022-05-29,34,fisica,br,P,RIO
100342,346,202223,2022-06-05,89,fisica,br,P,SUL
100342,344,202223,2022-06-05,42,fisica,br,P,SPO
100342,16,202220,2022-05-15,67,fisica,br,P,SPO
100342,211,202222,2022-05-29,18,fisica,br,P,SPO
100342,167,202222,2022-05-29,100,fisica,br,M,SUL
100342,262,202218,2022-05-01,16,fisica,br,PP,SPO
100342,188,202218,2022-05-01,48,fisica,br,P,SUL
100342,347,202220,2022-05-15,50,fisica,br,PP,RIO
100342,208,202221,2022-05-22,25,fisica,br,M,NOR
100342,378,202223,2022-06-05,29,fisica,br,PP,NOR
100342,173,202224,2022-06-12,63,fisica,br,P,SPO
100342,16,202225,2022-06-19,30,fisica,br,P,SPO
100342,85,202220,2022-05-15,107,fisica,br,GG,NOR
100342,75,202225,2022-06-19,46,fisica,br,M,RIO
100342,341,202222,2022-05-29,20,fisica,br,P,SPO
100342,88,202223,2022-06-05,80,fisica,br,G,NOR
100342,230,202219,2022-05-08,48,fisica,br,P,RIO
100342,357,202222,2022-05-29,27,fisica,br,P,SPO
100342,258,202222,2022-05-29,35,fisica,br,P,RIO
100342,201,202224,2022-06-12,14,fisica,br,P,NOR
100342,54,202218,2022-05-01,22,fisica,br,P,RIO
100342,331,202223,2022-06-05,18,fisica,br,P,NOR
100342,267,202218,2022-05-01,82,fisica,br,M,RIO
100342,293,202218,2022-05-01,68,fisica,br,M,NOR
100342,308,202221,2022-05-22,22,fisica,br,PP,SPO
100342,146,202224,2022-06-12,26,fisica,br,G,NOR
100342,348,202222,2022-05-29,55,fisica,br,G,SPO
100342,357,202219,2022-05-08,24,fisica,br,P,SPO
100342,310,202219,2022-05-08,24,fisica,br,PP,RIO
100342,158,202218,2022-05-01,45,fisica,br,M,NOR
100342,210,202219,2022-05-08,55,fisica,br,M,SUL
100342,129,202224,2022-06-12,36,fisica,br,P,SUL
100342,360,202218,2022-05-01,16,fisica,br,P,RIO
100342,233,202219,2022-05-08,19,fisica,br,M,NOR
100342,233,202223,2022-06-05,15,fisica,br,M,NOR
100342,27,202219,2022-05-08,46,fisica,br,M,RIO
100342,15,202224,2022-06-12,74,fisica,br,M,SPO
100342,291,202223,2022-06-05,22,fisica,br,P,SPO
100342,295,202225,2022-06-19,48,fisica,br,M,NOR
100342,263,202219,2022-05-08,62,fisica,br,M,NOR
100342,231,202220,2022-05-15,136,fisica,br,M,RIO
100342,381,202221,2022-05-22,23,fisica,br,M,RIO
100342,91,202222,2022-05-29,27,fisica,br,P,SPO
100342,201,202218,2022-05-01,20,fisica,br,P,NOR
100342,66,202219,2022-05-08,31,fisica,br,M,NOR
100342,314,202222,2022-05-29,17,fisica,br,PP,SPO
100342,225,202225,2022-06-19,55,fisica,br,M,SUL
100342,326,202220,2022-05-15,53,fisica,br,P,SUL
100342,102,202223,2022-06-05,95,fisica,br,M,SPO
100342,156,202223,2022-06-05,23,fisica,br,PP,RIO
100342,336,202218,2022-05-01,34,fisica,br,M,SPO
100342,345,202219,2022-05-08,16,fisica,br,PP,RIO
100342,372,202224,2022-06-12,15,fisica,br,P,SPO
100342,223,202219,2022-05-08,33,fisica,br,M,RIO
100342,323,202224,2022-06-12,14,fisica,br,P,NOR
100342,212,202222,2022-05-29,25,fisica,br,P,RIO
100342,237,202225,2022-06-19,30,fisica,br,P,SPO
100342,121,202221,2022-05-22,30,fisica,br,P,RIO
100342,86,202221,2022-05-22,89,fisica,br,M,RIO
100342,345,202218,2022-05-01,47,fisica,br,PP,RIO
100342,216,202225,2022-06-19,13,fisica,br,M,NOR
100342,176,202218,2022-05-01,48,fisica,br,G,NOR
100342,39,202219,2022-05-08,36,fisica,br,M,RIO
100342,190,202221,2022-05-22,37,fisica,br,M,RIO
100342,324,202222,2022-05-29,12,fisica,br,PP,NOR
100342,412,202222,2022-05-29,64,fisica,uy,M,URU
100342,176,202224,2022-06-12,55,fisica,br,G,NOR
100342,274,202218,2022-05-01,16,fisica,br,P,NOR
100342,375,202219,2022-05-08,55,fisica,br,P,RIO
100342,360,202225,2022-06-19,15,fisica,br,P,RIO
100342,373,202221,2022-05-22,36,fisica,br,P,SUL
100342,370,202224,2022-06-12,15,fisica,br,PP,SUL
100342,392,202221,2022-05-22,67,fisica,br,M,SPO
100342,116,202222,2022-05-29,27,fisica,br,P,SUL
100342,300,202225,2022-06-19,14,fisica,br,PP,NOR
100342,137,202218,2022-05-01,22,fisica,br,P,RIO
100342,277,202218,2022-05-01,50,fisica,br,P,SPO
100342,249,202222,2022-05-29,46,fisica,br,M,NOR
100342,62,202221,2022-05-22,28,fisica,br,P,SPO
100342,101,202222,2022-05-29,51,fisica,br,M,SPO
100342,333,202225,2022-06-19,31,fisica,br,P,SPO
100342,250,202224,2022-06-12,51,fisica,br,P,SPO
100342,231,202225,2022-06-19,20,fisica,br,M,RIO
100342,83,202218,2022-05-01,63,fisica,br,M,NOR
100342,41,202222,2022-05-29,96,fisica,br,G,RIO
100342,259,202218,2022-05-01,29,fisica,br,M,NOR
100342,392,202218,2022-05-01,47,fisica,br,M,SPO
100342,314,202220,2022-05-15,31,fisica,br,PP,SPO
100342,68,202218,2022-05-01,75,fisica,br,M,SUL
100342,302,202224,2022-06-12,24,fisica,br,P,NOR
100342,325,202219,2022-05-08,20,fisica,br,P,SUL
100342,137,202225,2022-06-19,13,fisica,br,P,RIO
100342,214,202221,2022-05-22,18,fisica,br,P,RIO
100342,262,202221,2022-05-22,33,fisica,br,PP,SPO
100342,9,202220,2022-05-15,64,fisica,br,M,SUL
100342,211,202218,2022-05-01,39,fisica,br,P,SPO
100342,244,202221,2022-05-22,55,fisica,br,M,RIO
100342,292,202219,2022-05-08,37,fisica,br,M,SPO
100342,310,202220,2022-05-15,24,fisica,br,PP,RIO
100342,165,202218,2022-05-01,20,fisica,br,M,NOR
100342,327,202224,2022-06-12,22,fisica,br,P,RIO
100342,264,202220,2022-05-15,40,fisica,br,M,NOR
100342,94,202225,2022-06-19,14,fisica,br,M,RIO
100342,364,202219,2022-05-08,22,fisica,br,PP,SPO
100342,325,202224,2022-06-12,29,fisica,br,P,SUL
100342,371,202221,2022-05-22,20,fisica,br,P,NOR
100342,86,202223,2022-06-05,38,fisica,br,M,RIO
100342,281,202224,2022-06-12,37,fisica,br,P,SPO
100342,228,202221,2022-05-22,55,fisica,br,M,NOR
100342,332,202225,2022-06-19,16,fisica,br,P,RIO
100342,287,202222,2022-05-29,18,fisica,br,P,NOR
100342,356,202219,2022-05-08,14,fisica,br,P,NOR
100342,183,202221,2022-05-22,34,fisica,br,M,NOR
100342,299,202218,2022-05-01,20,fisica,br,M,RIO
100342,154,202223,2022-06-05,27,fisica,br,P,RIO
100342,235,202224,2022-06-12,26,fisica,br,M,NOR
100342,20,202224,2022-06-12,26,fisica,br,M,SUL
100342,68,202225,2022-06-19,42,fisica,br,M,SUL
100342,362,202221,2022-05-22,27,fisica,br,P,NOR
100342,227,202218,2022-05-01,44,fisica,br,PP,SUL
100342,279,202223,2022-06-05,86,fisica,br,P,SPO
100342,182,202218,2022-05-01,27,fisica,br,P,NOR
100342,86,202218,2022-05-01,86,fisica,br,M,RIO
100342,160,202221,2022-05-22,31,fisica,br,P,SUL
100342,207,202222,2022-05-29,7,fisica,br,M,RIO
100342,319,202225,2022-06-19,28,fisica,br,M,SUL
100342,233,202218,2022-05-01,17,fisica,br,M,NOR
100342,373,202225,2022-06-19,18,fisica,br,P,SUL
100342,236,202225,2022-06-19,28,fisica,br,M,RIO
100342,248,202224,2022-06-12,18,fisica,br,P,NOR
100342,321,202222,2022-05-29,25,fisica,br,P,SPO
100342,189,202220,2022-05-15,24,fisica,br,P,NOR
100342,142,202221,2022-05-22,23,fisica,br,P,NOR
100342,128,202222,2022-05-29,39,fisica,br,P,SPO
100342,244,202225,2022-06-19,24,fisica,br,M,RIO
100342,314,202219,2022-05-08,20,fisica,br,PP,SPO
100342,209,202220,2022-05-15,58,fisica,br,M,NOR
100342,250,202225,2022-06-19,31,fisica,br,P,SPO
100342,371,202223,2022-06-05,19,fisica,br,P,NOR
100342,409,202222,2022-05-29,44,fisica,uy,G,URU
100342,239,202223,2022-06-05,31,fisica,br,P,RIO
100342,147,202221,2022-05-22,41,fisica,br,M,RIO
100342,341,202225,2022-06-19,26,fisica,br,P,SPO
100342,279,202218,2022-05-01,38,fisica,br,P,SPO
100342,291,202221,2022-05-22,28,fisica,br,P,SPO
100342,54,202222,2022-05-29,17,fisica,br,P,RIO
100342,97,202218,2022-05-01,26,fisica,br,P,NOR
100342,112,202224,2022-06-12,14,fisica,br,M,NOR
100342,107,202225,2022-06-19,6,fisica,br,M,NOR
100342,140,202225,2022-06-19,27,fisica,br,M,RIO
100342,110,202225,2022-06-19,7,fisica,br,PP,RIO
100342,356,202222,2022-05-29,15,fisica,br,P,NOR
100342,208,202218,2022-05-01,42,fisica,br,M,NOR
100342,420,202219,2022-05-08,61,fisica,ar,G,ARG
100342,377,202219,2022-05-08,5,fisica,br,M,NOR
100342,178,202223,2022-06-05,33,fisica,br,M,NOR
100342,306,202219,2022-05-08,18,fisica,br,P,RIO
100342,142,202222,2022-05-29,16,fisica,br,P,NOR
100342,305,202223,2022-06-05,8,fisica,br,PP,NOR
100342,302,202219,2022-05-08,16,fisica,br,P,NOR
100342,318,202220,2022-05-15,64,fisica,br,M,SPO
100342,58,202218,2022-05-01,59,fisica,br,G,RIO
100342,241,202218,2022-05-01,45,fisica,br,P,RIO
100342,154,202222,2022-05-29,26,fisica,br,P,RIO
